,timestamp,lat,long,flight number,k_mean
27659,1619318423.0,10.989280456602426,107.31248159810848,VJ303,0
27660,1619364343.0,10.989599518976618,107.31239887761213,VJ305,0
27661,1619353217.0,10.99467990014268,107.31105955064209,VJ307,0
27662,1619343390.0,11.126970062673925,107.26043779170531,VJ311,0
27663,1619312669.0,10.277705326101051,106.23311597830316,VJ320,1
27664,1619328233.0,10.27931366686677,106.23104555622255,VJ322,1
27665,1619330442.0,10.2671409241628,106.24713821799072,VJ324,1
27666,1619349992.0,10.39058307372648,106.11825077882057,VJ326,1
27667,1619340028.0,10.272476552657343,106.23996248425176,VJ332,1
27668,1619355905.0,10.304513069178403,106.20059383287726,VJ336,1
27669,1619322393.0,10.228595644153453,106.30578693246036,VJ338,1
27670,1619337954.0,10.20848344147424,106.34266357124334,VJ344,1
27671,1619315512.0,10.275786226987464,106.23560808281034,VJ346,1
27672,1619356274.0,10.992168633662068,107.31172681187816,VJ357,0
27673,1619364766.0,10.989280456602426,107.31248159810848,VJ363,0
27674,1619332910.0,10.910084848589111,107.32806787887128,VJ365,0
27675,1619345183.0,10.995228130277017,107.31091252110808,VJ367,0
27676,1619314858.0,10.993059251904254,107.31149133841134,VJ371,0
27677,1619335309.0,10.991939217139556,107.31178725998844,VJ373,0
27678,1619349994.0,11.104547455387603,107.27129927296788,VJ375,0
27679,1619347954.0,10.966837268267604,107.3178915121784,VJ377,0
27680,1619317363.0,10.99061021655104,107.31213575792864,VJ381,0
27681,1619332506.0,10.936810294012288,107.32389159657843,VJ387,0
27682,1619342074.0,10.993267458468084,107.31143610463828,VJ391,0
27683,1619358271.0,10.987365484973225,107.31297462659526,VJ397,0
27684,1619328631.0,10.993267458468084,107.31143610463828,VJ399,0
27685,1619335078.0,11.101377186585092,107.2727543731702,VJ621,0
27686,1619349814.0,11.125893932962189,107.26098232216036,VJ623,0
27687,1619350641.0,11.07012376358434,107.2860742581506,VJ625,0
27688,1619314490.0,11.132975083244236,107.25735514983964,VJ627,0
27689,1619327090.0,10.988505669973746,107.31268178659666,VJ629,0
27690,1619334651.0,10.991693143200544,107.3118520024038,VJ633,0
27691,1619345359.0,10.96907654188526,107.31738766491792,VJ637,0
27692,1619368890.0,10.98573812781895,107.31338896491089,VJ643,0
27693,1619352660.0,10.993059251904254,107.31149133841134,VJ645,0
27694,1619318250.0,11.004216079846982,107.30843215969396,VJ647,0
27695,1619324493.0,11.02349787953125,107.30266101208332,VJ689,0
27696,1619356690.0,10.988505669973746,107.31268178659666,VJ691,0
27697,1619336525.0,10.991939217139556,107.31178725998844,VJ695,0
27698,1619338601.0,10.991939217139556,107.31178725998844,VJ699,0
27699,1619319974.0,11.062609679107716,107.28900691364836,VN113,0
27700,1619322334.0,10.986278206386068,107.3132519287373,VN115,0
27701,1619327575.0,10.98661865817824,107.31316530362383,VN117,0
27702,1619353346.0,10.990538613265729,107.3121544530629,VN1177,0
27703,1619353163.0,10.994594940627492,107.31108229219625,VN1179,0
27704,1619325353.0,10.988190721483472,107.31276288593388,VN1181,0
27705,1619330920.0,11.02327683406029,107.30273069505024,VN1183,0
27706,1619339139.0,11.086954138986266,107.27912975399607,VN1185,0
27707,1619361197.0,10.985840741131112,107.31336296452446,VN1187,0
27708,1619332142.0,11.066343589449492,107.28756239296634,VN123,0
27709,1619357258.0,10.993267458468084,107.31143610463828,VN125,0
27710,1619320390.0,11.03043281184724,107.30043281184724,VN1261,0
27711,1619328461.0,10.987026288652489,107.31306134018912,VN1263,0
27712,1619343919.0,10.966617173429132,107.31794060811497,VN1265,0
27713,1619361316.0,10.993267458468084,107.31143610463828,VN1267,0
27714,1619310787.0,11.08498478820634,107.27996957641268,VN1269,0
27715,1619325111.0,10.989431648950722,107.31244242027824,VN1273,0
27716,1619341293.0,10.99061021655104,107.31213575792864,VN1275,0
27717,1619361498.0,10.98763518258624,107.3129055477587,VN1279,0
27718,1619347452.0,11.076286447374487,107.28359225564256,VN1287,0
27719,1619341715.0,10.994594940627492,107.31108229219625,VN129,0
27720,1619346022.0,11.024001542403497,107.30250192800438,VN131,0
27721,1619348254.0,11.12681226244102,107.26051778926886,VN133,0
27722,1619320635.0,11.027188336841393,107.30148542105174,VN1341,0
27723,1619329349.0,10.990703772842288,107.31211131852687,VN1343,0
27724,1619350872.0,11.045358012326895,107.2953580123269,VN1349,0
27725,1619346206.0,11.007490065129584,107.30749574219838,VN135,0
27726,1619316926.0,10.99258172302438,107.31161775360972,VN1351,0
27727,1619363210.0,11.037931255658084,107.29793125565809,VN137,0
27728,1619319143.0,10.990913940264484,107.3120563655951,VN1373,0
27729,1619329943.0,10.98794993718436,107.31282478014523,VN1375,0
27730,1619336329.0,10.98971098223572,107.31236994078574,VN1377,0
27731,1619353466.0,10.99192192936094,107.31179181162918,VN1379,0
