timestamp,timeland,timein,lat,long,flight number,k_mean
1610337673,1610339125,1451.306918,10.26293548,106.2529355,VN5564,2
1610338251,1610339520,1268.86731,10.2721555,106.2403888,VN6510,2
1610370369,1610371649,1280.294085,10.2724742,106.2399656,VN6520,2
1610358746,1610360327,1581.577189,10.27331305,106.2388551,VN6526,2
1610349334,1610350557,1223.470184,10.35772429,106.1463589,VN7824,2
1610357373,1610358519,1146.77019,10.21,106.3396854,VN8060,2
1610412769,1610413687,918.2033875,10.1792786,106.4088458,3K555,2
1610424781,1610426298,1516.565164,10.26845217,106.2453565,BL6511,2
1610406299,1610407281,981.869451,10.26552285,106.2493536,KE9395,2
1610456438,1610457507,1068.911671,10.22553338,106.3110668,LD562,2
1610447388,1610448312,924.4639332,10.16366272,106.4548836,MH766,2
1610444161,1610445326,1165.143882,10.27537969,106.2361391,QH1522,2
1610421678,1610422555,876.4099259,10.2458844,106.2778459,SQ178,2
1610444057,1610444921,864.5592723,10.16925924,106.4371111,TR302,2
1610421845,1610422781,936.8004231,10.28481665,106.2240833,VJ320,2
1610427667,1610428785,1118.165036,10.27398467,106.2379693,VJ322,2
1610445196,1610446684,1488.065082,10.2699839,106.2432904,VJ326,2
1610427448,1610428278,829.5845437,10.27015659,106.2430585,VN1824,2
1610439190,1610440168,978.9702549,10.52715609,106.0330292,VN1826,2
1610444646,1610445874,1227.457357,10.16806765,106.4407569,VN1828,2
1610455626,1610456601,974.6166077,10.27122305,106.2416307,VN1830,2
1610424529,1610425766,1236.139347,10.2653101,106.2496463,VN5564,2
1610435532,1610436545,1013.232527,10.40602077,106.1062285,VN6514,2
1610451723,1610453030,1306.902725,10.31455253,106.1894034,VN6516,2
1610444981,1610446297,1316.063351,10.27499339,106.2366446,VN6526,2
1610414097,1610415098,1000.641879,10.18256048,106.4003658,VN8050,2
1610443140,1610444244,1104.390755,10.2375077,106.2910092,VN8060,2
1610551473,1610552335,861.7629094,10.26293548,106.2529355,AK524,2
1610543741,1610544684,942.5956218,10.26293548,106.2529355,LD562,2
1610554781,1610555748,967.7271125,10.26666976,106.2477814,RH328,2
1610507262,1610508474,1212.292931,10.26660088,106.2478756,SQ178,2
1610563548,1610564454,906.1122482,10.26477656,106.2503818,VJ2432,2
1610513853,1610514766,912.0719309,10.31872403,106.1848961,VJ322,2
1610524464,1610525601,1137.058708,10.21467655,106.330721,VJ336,2
1610525220,1610526117,897.0572572,10.26932211,106.2441811,VN1826,2
1610541881,1610542993,1112.195544,10.27942105,106.2309079,VN1830,2
1610511222,1610512618,1395.53176,10.2721555,106.2403888,VN6510,2
1610542627,1610544015,1388.21893,10.27079906,106.2421974,VN6520,2
1610518015,1610519155,1140.051481,10.27485129,106.2368308,VN7838,2
1610592730,1610594066,1335.782078,10.2035573,106.3525955,3K555,2
1610561630,1610562583,953.7987599,10.2656224,106.2492168,GM501,2
1610629545,1610630539,993.9451325,10.46914402,106.0638134,LD562,2
1610620222,1610621645,1423.29287,10.26527603,106.2496932,MH766,2
1610617510,1610618892,1381.547423,10.26713978,106.2471398,QH1522,2
1610594048,1610594983,934.9963863,10.24813817,106.2744145,SQ178,2
1610616462,1610617438,975.7703846,10.16192527,106.4607717,TR302,2
1610593453,1610594754,1301.009847,10.27331305,106.2388551,VJ320,2
1610600094,1610601326,1231.218978,10.27475152,106.2369616,VJ322,2
1610617906,1610619337,1430.640676,10.31748458,106.1862269,VJ326,2
1610610221,1610612088,1866.297835,10.27398467,106.2379693,VJ336,2
1610596997,1610598247,1249.79452,10.26908376,106.2445026,VN1822,2
1610601646,1610602898,1252.25967,10.27590817,106.235449,VN1824,2
1610611091,1610613102,2010.818422,10.27398046,106.2379749,VN1826,2
1610619382,1610620477,1094.229337,10.26896724,106.2446599,VN1828,2
1610628160,1610629384,1223.520341,10.27295805,106.2393245,VN1830,2
1610597190,1610598469,1278.977506,10.26713978,106.2471398,VN5564,2
1610588658,1610589920,1261.823171,10.27248282,106.2399542,VN6510,2
1610606992,1610608041,1049.34921,10.32050024,106.1830014,VN6514,2
1609596285,1609597700,1415.255515,11.0838609,106.0218825,EK392,3
1609603625,1609604722,1096.782225,11.07992233,106.020233,EY975,3
1609608628,1609609726,1098.760045,11.0829544,106.0215003,QR8968,3
1609604986,1609606375,1389.25171,11.08504616,106.0223846,QR970,3
1609631210,1609632289,1078.409469,11.10191643,106.0298199,AF258,3
1609675705,1609677244,1538.89366,11.10449719,106.0310056,EK392,3
1609691765,1609692937,1171.801872,11.08464874,106.022216,QR970,3
1609763272,1609764567,1294.482644,11.03043843,106.0018972,FX6065,3
1609778263,1609779765,1502.363501,10.92629761,105.9766643,QR8968,3
1609703892,1609704996,1103.852069,11.08083821,106.020614,QR8972,3
1609777909,1609779063,1154.612426,11.10190287,106.0298137,QR970,3
1609855971,1609857101,1129.849699,11.10264392,106.0301528,EK392,3
1609863670,1609864750,1079.775977,11.10131346,106.0295447,EY975,3
1609863855,1609865234,1379.038489,11.08274491,106.0214122,QR970,3
1609851703,1609852812,1109.088129,11.10180219,106.0297677,VZ3970,3
1609950098,1609951195,1097.055906,11.10337096,106.0304866,EY975,3
1609951011,1609952554,1543.097119,11.10042886,106.0291423,QR970,3
1609938158,1609939601,1443.183268,11.05342973,106.0098761,VN600,3
1609938451,1609939771,1319.913342,11.079909,106.0202275,VZ3970,3
1610029394,1610030540,1146.074583,11.08458306,106.0221881,6E8693,3
1610028978,1610030148,1170.290577,11.08228411,106.0212187,EK392,3
1610037762,1610038955,1193.121337,11.08437057,106.0220981,EY975,3
1609953301,1609954459,1158.047608,11.08284813,106.0214556,QR8970,3
1610037269,1610038433,1164.169469,11.07912615,106.0199031,QR970,3
1610025123,1610026157,1033.806942,11.06596063,106.0146164,VZ3970,3
1610047932,1610049205,1272.10159,11.08524192,106.0224678,CV7324,3
1610123229,1610124532,1302.792441,11.08240394,106.021269,EY975,3
1610091088,1610093212,2123.334815,11.09634741,106.0273052,K6816,3
1610114634,1610115753,1118.968471,11.10363514,106.0306081,QR8968,3
1610123773,1610124815,1041.279642,11.08162326,106.0209418,QR970,3
1610107310,1610108458,1147.656319,11.10409755,106.0308212,VN600,3
1610110714,1610111900,1186.262213,11.08504616,106.0223846,VZ3970,3
1610201648,1610202749,1101.118802,11.10042886,106.0291423,EK392,3
1610209189,1610210258,1069.372743,11.08203563,106.0211145,EY975,3
1610213209,1610214369,1160.116424,11.08345387,106.0217107,QR8968,3
1610210323,1610211528,1204.986931,11.08284813,106.0214556,QR970,3
1610195687,1610197261,1574.352901,11.10482369,106.0311566,VN600,3
1610197142,1610198162,1019.45801,11.01820562,105.9980214,VZ3970,3
1610284126,1610285532,1405.972593,11.10340755,106.0305034,EK392,3
1610295836,1610297252,1416.062207,11.10046011,106.0291565,EY975,3
1610295905,1610297479,1574.059654,11.08524192,106.0224678,QR970,3
1610263415,1610265371,1955.871048,11.08149517,106.0208883,UL324,3
1610367055,1610368398,1343.075691,11.08576926,106.0226922,EK392,3
1610368564,1610370098,1534.543497,11.08284813,106.0214556,FX6065,3
1610384214,1610385287,1072.581075,11.07929532,106.0199731,QR8968,3
1610308557,1610309518,960.4878037,11.08162326,106.0209418,QR8972,3
1610383202,1610384309,1107.118966,11.08675479,106.023113,QR970,3
1610356019,1610357375,1356.230042,11.08622332,106.0228859,TK6086,3
1610370918,1610372336,1417.931783,11.10042886,106.0291423,VZ3970,3
1610455138,1610456351,1213.753009,11.08333565,106.0216609,3S690,3
1610461019,1610462324,1304.935641,11.02891149,106.0013995,EK392,3
1610469324,1610470337,1013.598026,11.08504616,106.0223846,EY975,3
1610469593,1610470618,1024.476263,11.08675479,106.023113,QR970,3
1610456348,1610457698,1350.252375,11.10482369,106.0311566,VZ3970,3
1610555326,1610556338,1011.689566,11.08388708,106.0218936,EY975,3
1610555836,1610557036,1199.758235,11.07819287,106.0195178,QR970,3
1610528304,1610529651,1347.017839,11.10577829,106.0315991,TK6114,3
1610541857,1610543396,1539.260099,11.08388708,106.0218936,VN600,3
1610541657,1610543193,1535.79534,11.06031873,106.0124473,VZ3970,3
1610631691,1610633035,1343.089347,11.10049626,106.0291729,6E8693,3
1610633880,1610634916,1035.947859,10.9915074,105.9904273,EK392,3
1610641387,1610642537,1150.87535,11.10337096,106.0304866,EY975,3
1610644396,1610645492,1096.074112,11.10046011,106.0291565,QR8968,3
1610558971,1610560108,1137.136574,11.08333565,106.0216609,QR8970,3
1610642744,1610643818,1073.134464,10.99734313,105.9919874,QR970,3
1610629204,1610630340,1136.153497,11.10118849,106.0294878,VZ3970,3
